person_id	surface	reading	reading_source	source_url	org	org_source_url	status	added	note
nijisanji-doppiodropscythe	ドッピオ ドロップサイト	どっぴおどろっぷさいと	org_kana	https://www.nijisanji.jp/talents/l/doppio-dropscythe	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-mononobealice	物述有栖	もののべありす	org_kana	https://www.nijisanji.jp/talents/l/alice-mononobe	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-luiscammy	ルイス・キャミー	るいすきゃみー	org_kana	https://www.nijisanji.jp/talents/l/luis-cammy	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-kaburakiroco	鏑木ろこ	かぶらきろこ	org_kana	https://www.nijisanji.jp/talents/l/roco-kaburaki	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-shigariko	司賀りこ	しがりこ	org_kana	https://www.nijisanji.jp/talents/l/riko-shiga	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-eliconifer	エリー・コニファー	えりーこにふぁー	org_kana	https://www.nijisanji.jp/talents/l/eli-conifer	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-ververmillion	ヴェール ヴァーミリオン	ゔぇーるゔぁーみりおん	org_kana	https://www.nijisanji.jp/talents/l/ver-vermillion	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-yuqwilson	ユウ Q ウィルソン	ゆうきゅううぃるそん	org_kana	https://www.nijisanji.jp/talents/l/yu-q-wilson	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-emmaaugust	えま★おうがすと	えまおうがすと	org_kana	https://www.nijisanji.jp/talents/l/emma-august	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-seffyna	セフィナ	せふぃな	org_kana	https://www.nijisanji.jp/talents/l/seffyna	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-vezaliusbandage	ヴェザリウス バンデージ	ゔぇざりうすばんでーじ	org_kana	https://www.nijisanji.jp/talents/l/vezalius-bandage	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-kaelixdebonair	ケイリクス・デボネア	けいりくすでぼねあ	org_kana	https://www.nijisanji.jp/talents/l/kaelix-debonair	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-kisara	綺沙良	きさら	org_kana	https://www.nijisanji.jp/talents/l/kisara	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-akabaneyouko	赤羽葉子	あかばねようこ	org_kana	https://www.nijisanji.jp/talents/l/youko-akabane	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-amemorisayo	雨森小夜	あめもりさよ	org_kana	https://www.nijisanji.jp/talents/l/sayo-amemori	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-yukishiromahiro	雪城眞尋	ゆきしろまひろ	org_kana	https://www.nijisanji.jp/talents/l/mahiro-yukishiro	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-kiraratamako	雲母たまこ	きららたまこ	org_kana	https://www.nijisanji.jp/talents/l/tamako-kirara	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-sorahoshikirame	空星きらめ	そらほしきらめ	org_kana	https://www.nijisanji.jp/talents/l/kirame-sorahoshi	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-hitotsubashiayato	一橋綾人	ひとつばしあやと	org_kana	https://www.nijisanji.jp/talents/l/ayato-hitotsubashi	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-todokohaku	東堂コハク	とうどうこはく	org_kana	https://www.nijisanji.jp/talents/l/kohaku-todo	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-yagurumarine	矢車りね	やぐるまりね	org_kana	https://www.nijisanji.jp/talents/l/rine-yaguruma	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-freodore	フリオドール	ふりおどーる	org_kana	https://www.nijisanji.jp/talents/l/freodore	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-gilzareniii	ギルザレンⅢ世	ぎるざれんさんせい	org_kana	https://www.nijisanji.jp/talents/l/gilzaren-iii	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-mikogamikotone	御子神琴音	みこがみことね	org_kana	https://www.nijisanji.jp/talents/l/kotone-mikogami	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-harusakiair	春崎エアル	はるさきえある	org_kana	https://www.nijisanji.jp/talents/l/air-harusaki	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-kataribetsumugu	語部紡	かたりべつむぐ	org_kana	https://www.nijisanji.jp/talents/l/tsumugu-kataribe	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-ushimiichigo	宇志海いちご	うしみいちご	org_kana	https://www.nijisanji.jp/talents/l/ichigo-ushimi	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-zealginjoka	ジール・ギンジョウカ	じーるぎんじょうか	org_kana	https://www.nijisanji.jp/talents/l/zeal-ginjoka	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-minsuha	ミン スゥーハ	みんすぅーは	org_kana	https://www.nijisanji.jp/talents/l/min-suha	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-aizonomanami	愛園愛美	あいぞのまなみ	org_kana	https://www.nijisanji.jp/talents/l/manami-aizono	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-kaminagataiga	神永タイガ	かみながたいが	org_kana	https://www.nijisanji.jp/talents/l/taiga-kaminaga	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-tachitsutetoto	立伝都々	たちつてとと	org_kana	https://www.nijisanji.jp/talents/l/toto-tachitsute	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-seible	セイブル	せいぶる	org_kana	https://www.nijisanji.jp/talents/l/seible	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-reina	Rei7	れいな	org_kana	https://www.nijisanji.jp/talents/l/reina	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-shibuyahajime	渋谷ハジメ	しぶやはじめ	org_kana	https://www.nijisanji.jp/talents/l/hajime-shibuya	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-itsukisakyo	五木左京	いつきさきょう	org_kana	https://www.nijisanji.jp/talents/l/sakyo-itsuki	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-claudeclawmark	クロード クローマーク	くろーどくろーまーく	org_kana	https://www.nijisanji.jp/talents/l/claude-clawmark	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-kozuemone	梢桃音	こずえもね	org_kana	https://www.nijisanji.jp/talents/l/mone-kozue	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-yamadaryuichiro	山田龍一郎	やまだりゅういちろう	org_kana	https://www.nijisanji.jp/talents/l/ryuichiro-yamada	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-todorokikyoko	轟京子	とどろききょうこ	org_kana	https://www.nijisanji.jp/talents/l/kyoko-todoroki	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-moira	モイラ	もいら	org_kana	https://www.nijisanji.jp/talents/l/moira	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-nekoyashikimiku	猫屋敷美紅	ねこやしきみく	org_kana	https://www.nijisanji.jp/talents/l/miku-nekoyashiki	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-minamomadoka	水面まどか	みなもまどか	org_kana	https://www.nijisanji.jp/talents/l/madoka-minamo	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-amagasemuyu	天ヶ瀬むゆ	あまがせむゆ	org_kana	https://www.nijisanji.jp/talents/l/muyu-amagase	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-shiroseisumi	城瀬いすみ	しろせいすみ	org_kana	https://www.nijisanji.jp/talents/l/isumi-shirose	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-shirasaayane	白砂あやね	しらさあやね	org_kana	https://www.nijisanji.jp/talents/l/ayane-shirasa	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-sumeragireo	皇れお	すめらぎれお	org_kana	https://www.nijisanji.jp/talents/l/reo-sumeragi	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-hayun	ハ ユン	はゆん	org_kana	https://www.nijisanji.jp/talents/l/ha-yun	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-kadoumikaru	蝸堂みかる	かどうみかる	org_kana	https://www.nijisanji.jp/talents/l/mikaru-kadou	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-hanakagotsubasa	花籠つばさ	はなかごつばさ	org_kana	https://www.nijisanji.jp/talents/l/tsubasa-hanakago	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-onotora	男虎	おのとら	org_kana	https://www.nijisanji.jp/talents/l/onotora	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-senriayumu	千凛あゆむ	せんりあゆむ	org_kana	https://www.nijisanji.jp/talents/l/ayumu-senri	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-togawanonoha	十河ののは	とがわののは	org_kana	https://www.nijisanji.jp/talents/l/nonoha-togawa	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-tsukaharadaichi	塚原大地	つかはらだいち	org_kana	https://www.nijisanji.jp/talents/l/daichi-tsukahara	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-leeroha	イ ロハ	いろは	org_kana	https://www.nijisanji.jp/talents/l/lee-roha	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-shinomiyayuno	篠宮ゆの	しのみやゆの	org_kana	https://www.nijisanji.jp/talents/l/yuno-shinomiya	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-asukahina	飛鳥ひな	あすかひな	org_kana	https://www.nijisanji.jp/talents/l/hina-asuka	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-klaracharmwood	クララ チャームウッド	くららちゃーむうっど	org_kana	https://www.nijisanji.jp/talents/l/klara-charmwood	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-rayon	レヨン	れよん	org_kana	https://www.nijisanji.jp/talents/l/rayon	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-yagyushino	夜牛詩乃	やぎゅうしの	org_kana	https://www.nijisanji.jp/talents/l/shino-yagyu	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-sonagi	ソ ナギ	そなぎ	org_kana	https://www.nijisanji.jp/talents/l/so-nagi	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-nasera	ナ セラ	なせら	org_kana	https://www.nijisanji.jp/talents/l/na-sera	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-kokonamiiruka	小々波いるか	ここなみいるか	org_kana	https://www.nijisanji.jp/talents/l/iruka-kokonami	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-laylaalstroemeria	ライラ アルストロエメリア	らいらあるすとろえめりあ	org_kana	https://www.nijisanji.jp/talents/l/layla-alstroemeria	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-purinlalamode	ぷりん・らら・もーど	ぷりんららもーど	org_kana	https://www.nijisanji.jp/talents/l/purin-lala-mode	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-pomelopunch	ぽめろ・ぱんち	ぽめろぱんち	org_kana	https://www.nijisanji.jp/talents/l/pomelo-punch	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-ryomabarrenwort	凉舞 バレンウォート	りょうまばれんうぉーと	org_kana	https://www.nijisanji.jp/talents/l/ryoma-barrenwort	NIJISANJI EN	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-kurieita	九里詠太	くりえいた	org_kana	https://www.nijisanji.jp/talents/l/eita-kuri	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-ohjiyu	オ ジユ	おじゆ	org_kana	https://www.nijisanji.jp/talents/l/oh-jiyu	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-etnacrimson	エトナ クリムソン	えとなくりむそん	org_kana	https://www.nijisanji.jp/talents/l/etna-crimson	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-akiraray	明楽レイ	あきられい	org_kana	https://www.nijisanji.jp/talents/l/akira-ray	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-gaon	ガオン	がおん	org_kana	https://www.nijisanji.jp/talents/l/gaon	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-raigalilei	ライ ガリレイ	らいがりれい	org_kana	https://www.nijisanji.jp/talents/l/rai-galilei	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-deremkado	デレム カド	でれむかど	org_kana	https://www.nijisanji.jp/talents/l/derem-kado	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-ryuhari	リュ ハリ	りゅはり	org_kana	https://www.nijisanji.jp/talents/l/ryu-hari	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-nagisaarcinia	ナギサ アルシニア	なぎさあるしにあ	org_kana	https://www.nijisanji.jp/talents/l/nagisa-arcinia	にじさんじ	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-eine	艾因	あいね	org_kana	https://www.nijisanji.jp/talents/l/eine	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-awu	哎小呜	あぅ	org_kana	https://www.nijisanji.jp/talents/l/awu	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-ayumi	入福步	あゆみ	org_kana	https://www.nijisanji.jp/talents/l/ayumi	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-girimi	雾深	ぎりみ	org_kana	https://www.nijisanji.jp/talents/l/girimi	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-kouichi	光一	こういち	org_kana	https://www.nijisanji.jp/talents/l/kouichi	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-shaun	勺	しゃん	org_kana	https://www.nijisanji.jp/talents/l/shaun	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-sybil	希维	しびる	org_kana	https://www.nijisanji.jp/talents/l/sybil	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-sui	岁己	すい	org_kana	https://www.nijisanji.jp/talents/l/sui	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-tabibito	度人	たびびと	org_kana	https://www.nijisanji.jp/talents/l/tabibito	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-chiyuu	千幽	ちゆう	org_kana	https://www.nijisanji.jp/talents/l/chiyuu	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-nimue	妮慕	にむ	org_kana	https://www.nijisanji.jp/talents/l/nimue	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-hatsuse	初濑	はつせ	org_kana	https://www.nijisanji.jp/talents/l/hatsuse	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-mizuki	弥月	みづき	org_kana	https://www.nijisanji.jp/talents/l/mizuki	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-mayumi	勾檀	まゆみ	org_kana	https://www.nijisanji.jp/talents/l/mayumi	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-mofu	犬绒	もふ	org_kana	https://www.nijisanji.jp/talents/l/mofu	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-momoka	桃代	ももか	org_kana	https://www.nijisanji.jp/talents/l/momoka	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-leo	莱恩	れお	org_kana	https://www.nijisanji.jp/talents/l/leo	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-waku	惑姫	わくひめ	org_kana	https://www.nijisanji.jp/talents/l/waku	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-aza	阿萨	あざ	org_kana	https://www.nijisanji.jp/talents/l/aza	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-ameki	雨纪	あめき	org_kana	https://www.nijisanji.jp/talents/l/ameki	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-kioi	柚雨	きおい	org_kana	https://www.nijisanji.jp/talents/l/kioi	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-kiti	吉吉	きき	org_kana	https://www.nijisanji.jp/talents/l/kiti	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-saya	沙夜	さや	org_kana	https://www.nijisanji.jp/talents/l/saya	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-shiori	栞栞	しおり	org_kana	https://www.nijisanji.jp/talents/l/shiori	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-susu	点酥	すぅすぅ	org_kana	https://www.nijisanji.jp/talents/l/susu	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-tocci	桃星	とっち	org_kana	https://www.nijisanji.jp/talents/l/tocci	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-nagisa	米汀	なぎさ	org_kana	https://www.nijisanji.jp/talents/l/nagisa	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-nanami	七海	ななみ	org_kana	https://www.nijisanji.jp/talents/l/nanami	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-nori	能能	のり	org_kana	https://www.nijisanji.jp/talents/l/nori	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-pako	帕可	ぱこ	org_kana	https://www.nijisanji.jp/talents/l/pako	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-harei	花礼	はれい	org_kana	https://www.nijisanji.jp/talents/l/harei	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-mit3uri	三理	みつり	org_kana	https://www.nijisanji.jp/talents/l/mit3uri	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-michiya	未知夜	みちや	org_kana	https://www.nijisanji.jp/talents/l/michiya	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-meme	沐毛	めめ	org_kana	https://www.nijisanji.jp/talents/l/meme	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-mei	命依	めい	org_kana	https://www.nijisanji.jp/talents/l/mei	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-melody	泽音	めろでぃ	org_kana	https://www.nijisanji.jp/talents/l/melody	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-yagi	八木迪之	やぎみちゆき	org_kana	https://www.nijisanji.jp/talents/l/yagi	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-yukie	雪绘	ゆきえ	org_kana	https://www.nijisanji.jp/talents/l/yukie	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-yukisyo	雪烛	ゆきしょ	org_kana	https://www.nijisanji.jp/talents/l/yukisyo	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
nijisanji-rhea	瑞娅	りあ	org_kana	https://www.nijisanji.jp/talents/l/rhea	VirtuaReal	https://www.nijisanji.jp/talents	active	2026-09-07	公式個別ページのふりがな。
hololive-akirosenthal	アキ・ローゼンタール	あきろーぜんたーる	kana_surface	https://hololive.hololivepro.com/talents/aki-rosenthal/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	表記自体がかなのみ。
hololive-sakuramiko	さくらみこ	さくらみこ	kana_surface	https://hololive.hololivepro.com/talents/sakuramiko/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	表記自体がかなのみ。
hololive-ladarknesss	ラプラス・ダークネス	らぷらすだーくねす	kana_surface	https://hololive.hololivepro.com/talents/la-darknesss/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	表記自体がかなのみ。
hololive-ayundarisu	アユンダ・リス	あゆんだりす	kana_surface	https://hololive.hololivepro.com/talents/ayunda-risu/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	表記自体がかなのみ。
hololive-moonahoshinova	ムーナ・ホシノヴァ	むーなほしのゔぁ	kana_surface	https://hololive.hololivepro.com/talents/moona-hoshinova/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	表記自体がかなのみ。
hololive-airaniiofifteen	アイラニ・イオフィフティーン	あいらにいおふぃふてぃーん	kana_surface	https://hololive.hololivepro.com/talents/airani-iofifteen/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	表記自体がかなのみ。
hololive-kureijiollie	クレイジー・オリー	くれいじーおりー	kana_surface	https://hololive.hololivepro.com/talents/kureiji-ollie/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	表記自体がかなのみ。
hololive-anyamelfissa	アーニャ・メルフィッサ	あーにゃめるふぃっさ	kana_surface	https://hololive.hololivepro.com/talents/anya-melfissa/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	表記自体がかなのみ。
hololive-pavoliareine	パヴォリア・レイネ	ぱゔぉりあれいね	kana_surface	https://hololive.hololivepro.com/talents/pavolia-reine/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	表記自体がかなのみ。
hololive-vestiazeta	ベスティア・ゼータ	べすてぃあぜーた	kana_surface	https://hololive.hololivepro.com/talents/vestia-zeta/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	表記自体がかなのみ。
hololive-kaelakovalskia	カエラ・コヴァルスキア	かえらこゔぁるすきあ	kana_surface	https://hololive.hololivepro.com/talents/kaela-kovalskia/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	表記自体がかなのみ。
hololive-kobokanaeru	こぼ・かなえる	こぼかなえる	kana_surface	https://hololive.hololivepro.com/talents/kobo-kanaeru/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	表記自体がかなのみ。
hololive-ourokronii	オーロ・クロニー	おーろくろにー	kana_surface	https://hololive.hololivepro.com/talents/ouro-kronii/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	表記自体がかなのみ。
hololive-hakosbaelz	ハコス・ベールズ	はこすべーるず	kana_surface	https://hololive.hololivepro.com/talents/hakos-baelz/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	表記自体がかなのみ。
hololive-shiorinovella	シオリ・ノヴェラ	しおりのゔぇら	kana_surface	https://hololive.hololivepro.com/talents/shiori-novella/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	表記自体がかなのみ。
hololive-nerissaravencroft	ネリッサ・レイヴンクロフト	ねりっされいゔんくろふと	kana_surface	https://hololive.hololivepro.com/talents/nerissa-ravencroft/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	表記自体がかなのみ。
hololive-fuwawaabyssgard	フワワ・アビスガード	ふわわあびすがーど	kana_surface	https://hololive.hololivepro.com/talents/fuwawa-abyssgard/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	表記自体がかなのみ。
hololive-mococoabyssgard	モココ・アビスガード	もここあびすがーど	kana_surface	https://hololive.hololivepro.com/talents/mococo-abyssgard/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	表記自体がかなのみ。
hololive-elizabethrosebloodflame	エリザベス・ローズ・ブラッドフレイム	えりざべすろーずぶらっどふれいむ	kana_surface	https://hololive.hololivepro.com/talents/elizabeth-rose-bloodflame/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	表記自体がかなのみ。
hololive-gigimurin	ジジ・ムリン	じじむりん	kana_surface	https://hololive.hololivepro.com/talents/gigi-murin/	hololive	https://hololive.hololivepro.com/talents/	active	2026-09-07	表記自体がかなのみ。
